id.site,name.plant.agg,cover.mean.agg,site.type,rest.meth
M_FRB,Medicago minima,1.125,restored,mga
M_FRB,Medicago sativa agg.,5.5,restored,mga
M_FRB,Myosotis ramosissima,0.025,restored,mga
M_FRB,Ononis spinosa agg.,0.5,restored,mga
M_FRB,Pimpinella saxifraga agg.,0.125,restored,mga
M_FRB,Plantago lanceolata,0.125,restored,mga
M_FRB,Plantago media,0.5,restored,mga
M_FRB,Poa bulbosa,0.5,restored,mga
M_FRB,Poa pratensis agg.,6,restored,mga
M_FRB,Potentilla verna agg.,0.625,restored,mga
M_FRB,Prunus,0.07500000000000001,restored,mga
M_FRB,Rosa glauca,0.5,restored,mga
M_FRB,Salvia pratensis,5.625,restored,mga
M_FRB,Saxifraga tridactylites,0.525,restored,mga
M_FRB,Scabiosa ochroleuca,0.125,restored,mga
M_FRB,Tragopogon pratensis s. l.,0.025,restored,mga
M_FRB,Trifolium campestre,7.5,restored,mga
M_FRB,Trisetum flavescens,3.625,restored,mga
M_FRB,Valerianella locusta,0.625,restored,mga
M_FRB,Verbena officinalis,0.025,restored,mga
M_FRB,Veronica arvensis,0.3,restored,mga
M_FRB,Vicia hirsuta,0.625,restored,mga
M_FRB,Vicia sativa agg.,1.625,restored,mga
M_GRO,Anthriscus sylvestris agg.,0.05,restored,cus
M_GRO,Arrhenatherum elatius,43.75,restored,cus
M_GRO,Bromus hordeaceus agg.,2.5,restored,cus
M_GRO,Cerastium fontanum agg.,0.15,restored,cus
M_GRO,Cirsium arvense,1.15,restored,cus
M_GRO,Cirsium vulgare,0.125,restored,cus
M_GRO,Cornus sanguinea,0.025,restored,cus
M_GRO,Crataegus,0.025,restored,cus
M_GRO,Dactylis glomerata agg.,2,restored,cus
M_GRO,Elymus repens s. str.,0.275,restored,cus
M_GRO,Eryngium campestre,0.15,restored,cus
M_GRO,Galium mollugo agg.,0.5,restored,cus
M_GRO,Geranium dissectum,0.05,restored,cus
M_GRO,Hypericum perforatum,0.5,restored,cus
M_GRO,Lolium perenne,0.25,restored,cus
M_GRO,Medicago lupulina,0.75,restored,cus
M_GRO,Myosotis,1.25,restored,cus
M_GRO,Picris hieracioides s. l.,2.525,restored,cus
M_GRO,Poa pratensis agg.,3.625,restored,cus
M_GRO,Potentilla reptans,0.15,restored,cus
M_GRO,Prunus mahaleb,0.025,restored,cus
M_GRO,Rosa,0.025,restored,cus
M_GRO,Sonchus asper,0.025,restored,cus
M_GRO,Taraxacum sect. Ruderalia,2.125,restored,cus
M_GRO,Trifolium campestre,4,restored,cus
M_GRO,Trifolium pratense,0.5,restored,cus
M_GRO,Veronica arvensis,0.4,restored,cus
M_GRO,Vicia hirsuta,1.375,restored,cus
M_GRO,Vicia sativa agg.,2,restored,cus
M_GRO,Vicia tetrasperma agg.,0.525,restored,cus
M_HAH,Achillea millefolium agg.,0.025,positive,NA
M_HAH,Asperula cynanchica,0.025,positive,NA
M_HAH,Brachypodium pinnatum agg.,3.625,positive,NA
M_HAH,Briza media,0.525,positive,NA
M_HAH,Bromus erectus,0.025,positive,NA
M_HAH,Bupleurum falcatum,0.625,positive,NA
M_HAH,Carex humilis,12.125,positive,NA
M_HAH,Cirsium acaulon,2,positive,NA
M_HAH,Crataegus monogyna,1.175,positive,NA
M_HAH,Cuscuta epithymum agg.,1,positive,NA
M_HAH,Euphorbia cyparissias,0.55,positive,NA
M_HAH,Festuca ovina agg.,11.5,positive,NA
M_HAH,Helianthemum canum,2,positive,NA
M_HAH,Helictotrichon pratense,0.875,positive,NA
M_HAH,Hieracium pilosella,8.5,positive,NA
M_HAH,Hippocrepis comosa,0.275,positive,NA
M_HAH,Koeleria pyramidata agg.,0.5,positive,NA
M_HAH,Orchis purpurea,1.125,positive,NA
M_HAH,Potentilla heptaphylla,0.275,positive,NA
M_HAH,Potentilla verna agg.,0.32499999999999996,positive,NA
M_HAH,Rosa rubiginosa agg.,0.025,positive,NA
M_HAH,Sanguisorba minor s. l.,0.4,positive,NA
M_HAH,Scabiosa ochroleuca,0.125,positive,NA
M_HAH,Seseli hippomarathrum,2,positive,NA
M_HAH,Sesleria caerulea,0.625,positive,NA
M_HAH,Teucrium chamaedrys,16,positive,NA
M_HAH,Thymus praecox,0.675,positive,NA
M_HAH,Trifolium dubium agg.,0.025,positive,NA
M_HAI,Achillea millefolium agg.,0.875,restored,mga
M_HAI,Agrimonia eupatoria,4.625,restored,mga
M_HAI,Alopecurus pratensis,0.5,restored,mga
M_HAI,Arrhenatherum elatius,12.375,restored,mga
M_HAI,Bellis perennis,0.025,restored,mga
M_HAI,Bromus erectus,0.75,restored,mga
M_HAI,Cerastium fontanum agg.,0.05,restored,mga
M_HAI,Cichorium intybus,0.625,restored,mga
M_HAI,Cirsium vulgare,0.5,restored,mga
M_HAI,Convolvulus arvensis,5,restored,mga
M_HAI,Crepis biennis,0.5,restored,mga
M_HAI,Dactylis glomerata agg.,2.5,restored,mga
M_HAI,Elymus repens s. str.,5.625,restored,mga
M_HAI,Festuca pratensis s. str.,1.5,restored,mga
M_HAI,Festuca rubra agg.,10,restored,mga
M_HAI,Galium mollugo agg.,0.625,restored,mga
M_HAI,Geranium pyrenaicum,1,restored,mga
M_HAI,Lathyrus pratensis,0.175,restored,mga
M_HAI,Lolium perenne,5,restored,mga
M_HAI,Lotus corniculatus agg.,0.625,restored,mga
M_HAI,Medicago lupulina,0.4,restored,mga
M_HAI,Medicago sativa agg.,1,restored,mga
M_HAI,Picris hieracioides s. l.,0.125,restored,mga
M_HAI,Pimpinella saxifraga agg.,0.025,restored,mga
M_HAI,Plantago lanceolata,0.1,restored,mga
M_HAI,Plantago media,0.025,restored,mga
M_HAI,Poa pratensis agg.,7.625,restored,mga
M_HAI,Poa trivialis s. l.,1,restored,mga
M_HAI,Ranunculus bulbosus,1.275,restored,mga
M_HAI,Rosa,2.5,restored,mga
M_HAI,Taraxacum sect. Ruderalia,0.5,restored,mga
M_HAI,Trifolium pratense,0.625,restored,mga
M_HAI,Trisetum flavescens,9.5,restored,mga
M_HAI,Veronica chamaedrys agg.,0.55,restored,mga
M_HAI,Vicia hirsuta,0.025,restored,mga
M_HAI,Vicia sativa agg.,3,restored,mga
M_HAI,Viola hirta,1.125,restored,mga
M_HAR,Achillea millefolium agg.,2,restored,res
M_HAR,Agrimonia eupatoria,1.25,restored,res
M_HAR,Alopecurus pratensis,0.625,restored,res
M_HAR,Arrhenatherum elatius,17.875,restored,res
M_HAR,Artemisia vulgaris agg.,0.125,restored,res
M_HAR,Centaurea jacea agg.,17.5,restored,res
M_HAR,Cerastium fontanum agg.,0.15,restored,res
M_HAR,Crataegus,0.05,restored,res
M_HAR,Dactylis glomerata agg.,1.5,restored,res
M_HAR,Daucus carota,1.625,restored,res
M_HAR,Dianthus carthusianorum agg.,0.025,restored,res
M_HAR,Euphorbia cyparissias,0.025,restored,res
M_HAR,Festuca ovina agg.,1.625,restored,res
M_HAR,Fragaria viridis,0.125,restored,res
M_HAR,Galium mollugo agg.,4.625,restored,res
M_HAR,Galium verum agg.,1.625,restored,res
M_HAR,Knautia arvensis agg.,13,restored,res
M_HAR,Lathyrus tuberosus,5.5,restored,res
M_HAR,Leucanthemum vulgare agg.,0.025,restored,res
M_HAR,Medicago sativa agg.,0.125,restored,res
M_HAR,Pastinaca sativa,0.125,restored,res
M_HAR,Picris hieracioides s. l.,2.125,restored,res
M_HAR,Plantago lanceolata,0.125,restored,res
M_HAR,Poa pratensis agg.,17.5,restored,res
M_HAR,Rumex acetosa,0.5,restored,res
M_HAR,Salvia pratensis,4,restored,res
M_HAR,Trifolium dubium agg.,0.5,restored,res
M_HAR,Veronica chamaedrys agg.,0.125,restored,res
M_HAR,Vicia hirsuta,0.125,restored,res
M_HAR,Vicia sativa agg.,0.125,restored,res
M_HIR,Achillea millefolium agg.,0.5,restored,mga
M_HIR,Agrimonia eupatoria,2.25,restored,mga
M_HIR,Brachypodium pinnatum agg.,16,restored,mga
M_HIR,Briza media,1.25,restored,mga
M_HIR,Bromus erectus,2.625,restored,mga
M_HIR,Centaurea jacea agg.,0.75,restored,mga
M_HIR,Cerastium fontanum agg.,0.025,restored,mga
M_HIR,Cornus sanguinea,5.25,restored,mga
M_HIR,Crataegus,0.025,restored,mga
M_HIR,Dactylis glomerata agg.,0.275,restored,mga
M_HIR,Euphorbia cyparissias,2.25,restored,mga
M_HIR,Falcaria vulgaris,0.05,restored,mga
M_HIR,Festuca ovina agg.,10,restored,mga
M_HIR,Fragaria viridis,1.625,restored,mga
M_HIR,Galium aparine agg.,0.05,restored,mga
M_HIR,Galium mollugo agg.,0.25,restored,mga
M_HIR,Galium verum agg.,1.25,restored,mga
M_HIR,Gentiana cruciata,0.125,restored,mga
M_HIR,Helictotrichon pratense,0.125,restored,mga
M_HIR,Hieracium,0.025,restored,mga
M_HIR,Knautia arvensis agg.,0.25,restored,mga
M_HIR,Koeleria pyramidata agg.,0.15,restored,mga
M_HIR,Leucanthemum vulgare agg.,0.25,restored,mga
M_HIR,Linum catharticum,0.1,restored,mga
M_HIR,Lotus corniculatus agg.,1.75,restored,mga
M_HIR,Melampyrum pratense,0.375,restored,mga
M_HIR,Ononis spinosa agg.,8,restored,mga
M_HIR,Orchis tridentata,0.15,restored,mga
M_HIR,Origanum vulgare,6.5,restored,mga
M_HIR,Plantago lanceolata,0.375,restored,mga
M_HIR,Platanthera bifolia s. l.,0.15,restored,mga
M_HIR,Poa pratensis agg.,0.15,restored,mga
M_HIR,Polygala vulgaris s. l.,0.07500000000000001,restored,mga
M_HIR,Pyrus communis agg.,0.125,restored,mga
M_HIR,Quercus robur,0.025,restored,mga
M_HIR,Rosa,0.125,restored,mga
M_HIR,Sanguisorba minor s. l.,0.05,restored,mga
M_HIR,Scabiosa ochroleuca,0.875,restored,mga
M_HIR,Securigera varia,1.25,restored,mga
M_HIR,Solidago virgaurea,1.125,restored,mga
M_HIR,Vicia cracca agg.,0.025,restored,mga
M_HIR,Vicia sativa agg.,0.025,restored,mga
M_HLI,Achillea millefolium agg.,2.125,positive,NA
M_HLI,Agrimonia eupatoria,0.15,positive,NA
M_HLI,Alopecurus pratensis,1.75,positive,NA
M_HLI,Anthoxanthum odoratum agg.,1.625,positive,NA
M_HLI,Arrhenatherum elatius,10.125,positive,NA
M_HLI,Bromus hordeaceus agg.,5.275,positive,NA
M_HLI,Calystegia sepium agg.,0.025,positive,NA
M_HLI,Centaurea jacea agg.,1,positive,NA
M_HLI,Cerastium brachypetalum agg.,0.25,positive,NA
M_HLI,Cerastium fontanum agg.,0.175,positive,NA
M_HLI,Cirsium arvense,0.125,positive,NA
M_HLI,Crataegus,0.05,positive,NA
M_HLI,Crepis biennis,0.15,positive,NA
M_HLI,Dactylis glomerata agg.,1.75,positive,NA
M_HLI,Daucus carota,3.75,positive,NA
M_HLI,Elymus repens s. str.,0.025,positive,NA
M_HLI,Falcaria vulgaris,0.025,positive,NA
M_HLI,Festuca rubra agg.,0.15,positive,NA
M_HLI,Galium mollugo agg.,0.25,positive,NA
M_HLI,Glechoma hederacea,0.05,positive,NA
M_HLI,Helictotrichon pubescens,0.05,positive,NA
M_HLI,Holcus lanatus,6,positive,NA
M_HLI,Leucanthemum vulgare agg.,3.625,positive,NA
M_HLI,Lolium perenne,1.025,positive,NA
M_HLI,Myosotis ramosissima,0.05,positive,NA
M_HLI,Pastinaca sativa,1.15,positive,NA
M_HLI,Plantago lanceolata,1.5,positive,NA
M_HLI,Poa pratensis agg.,0.875,positive,NA
M_HLI,Ranunculus acris agg.,5,positive,NA
M_HLI,Ranunculus bulbosus,12.375,positive,NA
M_HLI,Rhinanthus minor,0.15,positive,NA
M_HLI,Rosa,0.025,positive,NA
M_HLI,Rubus sect. Rubus,0.025,positive,NA
M_HLI,Rumex acetosa,0.275,positive,NA
M_HLI,Saxifraga granulata,0.125,positive,NA
M_HLI,Taraxacum sect. Ruderalia,3.025,positive,NA
M_HLI,Tragopogon pratensis s. l.,0.05,positive,NA
M_HLI,Trifolium dubium agg.,1.125,positive,NA
M_HLI,Trifolium pratense,19.375,positive,NA
M_HLI,Trisetum flavescens,8,positive,NA
M_HLI,Veronica arvensis,0.07500000000000001,positive,NA
M_HLI,Veronica chamaedrys agg.,2.125,positive,NA
M_HLI,Vicia sativa agg.,3.5,positive,NA
M_HLI,Vicia sylvatica,0.5,positive,NA
M_HLI,Vicia tetrasperma agg.,0.025,positive,NA
M_HNB,Achillea millefolium agg.,1.15,restored,mga
M_HNB,Agrimonia eupatoria,0.025,restored,mga
M_HNB,Arenaria serpyllifolia agg.,0.125,restored,mga
M_HNB,Arrhenatherum elatius,0.025,restored,mga
M_HNB,Briza media,1.125,restored,mga
M_HNB,Bromus hordeaceus agg.,2,restored,mga
M_HNB,Centaurea jacea agg.,1.625,restored,mga
M_HNB,Centaurea paniculata agg.,0.125,restored,mga
M_HNB,Cerastium fontanum agg.,0.125,restored,mga
M_HNB,Cirsium acaulon,0.5,restored,mga
M_HNB,Cornus sanguinea,1,restored,mga
M_HNB,Dactylis glomerata agg.,1.125,restored,mga
M_HNB,Dianthus carthusianorum agg.,0.025,restored,mga
M_HNB,Eryngium campestre,0.5,restored,mga
M_HNB,Euphorbia cyparissias,1.625,restored,mga
M_HNB,Festuca ovina agg.,6.625,restored,mga
M_HNB,Festuca rubra agg.,10.5,restored,mga
M_HNB,Fragaria viridis,5,restored,mga
M_HNB,Galium verum agg.,1,restored,mga
M_HNB,Helianthemum nummularium s. l.,0.025,restored,mga
M_HNB,Hieracium subg. Pilosella,0.125,restored,mga
M_HNB,Koeleria pyramidata agg.,9.5,restored,mga
M_HNB,Lotus corniculatus agg.,1,restored,mga
M_HNB,Medicago,0.125,restored,mga
M_HNB,Origanum vulgare,2,restored,mga
M_HNB,Pimpinella saxifraga agg.,0.125,restored,mga
M_HNB,Plantago lanceolata,0.125,restored,mga
M_HNB,Plantago media,0.75,restored,mga
M_HNB,Poa pratensis agg.,1.125,restored,mga
M_HNB,Potentilla reptans,0.625,restored,mga
M_HNB,Prunella grandiflora,1,restored,mga
M_HNB,Ranunculus acris agg.,0.025,restored,mga
M_HNB,Rhinanthus minor,0.5,restored,mga
M_HNB,Rosa,0.125,restored,mga
M_HNB,Rosa spinosissima,0.125,restored,mga
M_HNB,Salvia pratensis,0.125,restored,mga
M_HNB,Sanguisorba minor s. l.,0.25,restored,mga
M_HNB,Securigera varia,1,restored,mga
M_HNB,Thymus praecox,1,restored,mga
M_HNB,Trifolium campestre,1.125,restored,mga
M_HNB,Veronica chamaedrys agg.,0.5,restored,mga
M_HNB,Vicia hirsuta,0.15,restored,mga
M_HOH,Alopecurus pratensis,0.15,restored,cus
M_HOH,Arrhenatherum elatius,0.025,restored,cus
M_HOH,Carex riparia,1,restored,cus
M_HOH,Cirsium arvense,3.25,restored,cus
M_HOH,Cirsium vulgare,1,restored,cus
M_HOH,Crataegus,0.025,restored,cus
M_HOH,Dactylis glomerata agg.,2.75,restored,cus
M_HOH,Daucus carota,0.125,restored,cus
M_HOH,Elymus repens s. str.,2.5,restored,cus
M_HOH,Festuca arundinacea,9.5,restored,cus
M_HOH,Festuca pratensis s. str.,0.125,restored,cus
M_HOH,Festuca rubra agg.,5.125,restored,cus
M_HOH,Galium mollugo agg.,0.25,restored,cus
M_HOH,Geranium pratense,15.375,restored,cus
M_HOH,Holcus lanatus,0.125,restored,cus
M_HOH,Linaria vulgaris,0.125,restored,cus
M_HOH,Phalaris arundinacea,0.125,restored,cus
M_HOH,Poa pratensis agg.,17,restored,cus
M_HOH,Poa trivialis s. l.,0.125,restored,cus
M_HOH,Potentilla anserina,2.625,restored,cus
M_HOH,Potentilla reptans,33.75,restored,cus
M_HOH,Rumex crispus,0.125,restored,cus
M_HOH,Trifolium dubium agg.,0.025,restored,cus
M_HOH,Veronica arvensis,0.025,restored,cus
M_HOH,Vicia tetrasperma agg.,0.05,restored,cus
M_ILB,Achillea millefolium agg.,0.65,restored,res
M_ILB,Alopecurus pratensis,2.125,restored,res
M_ILB,Althaea officinalis,0.125,restored,res
M_ILB,Arrhenatherum elatius,1.625,restored,res
M_ILB,Centaurea jacea agg.,0.375,restored,res
M_ILB,Cerastium fontanum agg.,0.375,restored,res
M_ILB,Cirsium arvense,1.125,restored,res
M_ILB,Dactylis glomerata agg.,7.625,restored,res
M_ILB,Deschampsia cespitosa agg.,2.625,restored,res
M_ILB,Festuca ovina agg.,3,restored,res
M_ILB,Galium mollugo agg.,1.15,restored,res
M_ILB,Galium verum agg.,10.125,restored,res
M_ILB,Holcus lanatus,0.25,restored,res
M_ILB,Leucanthemum vulgare agg.,5,restored,res
M_ILB,Lychnis flos-cuculi,0.125,restored,res
M_ILB,Myosotis arvensis,0.525,restored,res
M_ILB,Pastinaca sativa,0.125,restored,res
M_ILB,Phalaris arundinacea,3,restored,res
M_ILB,Picris hieracioides s. l.,0.625,restored,res
M_ILB,Plantago lanceolata,1.625,restored,res
M_ILB,Poa pratensis agg.,13,restored,res
M_ILB,Prunella vulgaris,0.025,restored,res
M_ILB,Taraxacum sect. Ruderalia,1.625,restored,res
M_ILB,Trifolium arvense,0.125,restored,res
M_ILB,Trifolium campestre,0.625,restored,res
M_ILB,Trifolium dubium agg.,51.875,restored,res
M_ILB,Trifolium repens,0.125,restored,res
M_ILB,Veronica arvensis,0.275,restored,res
M_ILB,Vicia sativa agg.,3.025,restored,res
M_JEP,Allium oleraceum,0.525,positive,NA
M_JEP,Alopecurus pratensis,13.5,positive,NA
M_JEP,Anthoxanthum odoratum agg.,0.75,positive,NA
M_JEP,Arabidopsis thaliana,0.15,positive,NA
M_JEP,Bromus hordeaceus agg.,2.5,positive,NA
M_JEP,Carex praecox agg.,0.025,positive,NA
M_JEP,Cerastium fontanum agg.,1.75,positive,NA
M_JEP,Cerastium glomeratum,0.125,positive,NA
M_JEP,Draba verna agg.,0.675,positive,NA
M_JEP,Elymus repens s. str.,1,positive,NA
M_JEP,Eryngium campestre,0.5,positive,NA
M_JEP,Ficaria verna s. l.,0.5,positive,NA
M_JEP,Filipendula vulgaris,8,positive,NA
M_JEP,Galium boreale,3.5,positive,NA
M_JEP,Galium verum agg.,1,positive,NA
M_JEP,Hypericum perforatum,1.625,positive,NA
M_JEP,Myosotis ramosissima,1.625,positive,NA
M_JEP,Ornithogalum umbellatum agg.,1.625,positive,NA
M_JEP,Peucedanum officinale,30.625,positive,NA
M_JEP,Poa pratensis agg.,17.5,positive,NA
M_JEP,Ranunculus auricomus agg.,1.15,positive,NA
M_JEP,Ranunculus polyanthemos s. l.,0.75,positive,NA
M_JEP,Rumex acetosa,0.25,positive,NA
M_JEP,Rumex acetosella s. l.,1.25,positive,NA
M_JEP,Saxifraga granulata,0.625,positive,NA
M_JEP,Serratula tinctoria s. l.,0.025,positive,NA
M_JEP,Taraxacum sect. Ruderalia,0.125,positive,NA
M_JEP,Tragopogon,0.025,positive,NA
M_JEP,Trifolium dubium agg.,0.15,positive,NA
M_JEP,Trifolium pratense,0.025,positive,NA
M_JEP,Valerianella locusta,3.5,positive,NA
M_JEP,Veronica arvensis,0.75,positive,NA
M_JEP,Vicia hirsuta,1.5,positive,NA
M_JEP,Vincetoxicum hirundinaria,0.125,positive,NA
M_JEP,Viola hirta,0.625,positive,NA
M_JER,Achillea millefolium agg.,0.625,restored,dih
M_JER,Alopecurus pratensis,0.025,restored,dih
M_JER,Arrhenatherum elatius,0.5,restored,dih
M_JER,Bromus hordeaceus agg.,2.75,restored,dih
M_JER,Campanula patula,1.25,restored,dih
M_JER,Capsella bursa-pastoris,0.025,restored,dih
M_JER,Centaurea jacea agg.,0.5,restored,dih
M_JER,Centaurium erythraea s. str.,0.625,restored,dih
M_JER,Cerastium arvense,0.5,restored,dih
M_JER,Cerastium fontanum agg.,15.375,restored,dih
M_JER,Convolvulus arvensis,0.625,restored,dih
M_JER,Crepis biennis,0.5,restored,dih
M_JER,Dactylis glomerata agg.,0.025,restored,dih
M_JER,Dianthus deltoides,1,restored,dih
M_JER,Draba verna agg.,0.5,restored,dih
M_JER,Elymus repens s. str.,7.5,restored,dih
M_JER,Eryngium campestre,0.5,restored,dih
M_JER,Filago arvensis,0.125,restored,dih
M_JER,Galium boreale,0.125,restored,dih
M_JER,Galium verum agg.,6,restored,dih
M_JER,Hypericum perforatum,8.5,restored,dih
M_JER,Myosotis ramosissima,3,restored,dih
M_JER,Peucedanum officinale,1,restored,dih
M_JER,Poa pratensis agg.,5.5,restored,dih
M_JER,Potentilla argentea s. l.,0.125,restored,dih
M_JER,Potentilla reptans,0.125,restored,dih
M_JER,Prunus,0.125,restored,dih
M_JER,Rumex acetosa,0.025,restored,dih
M_JER,Rumex acetosella s. l.,0.125,restored,dih
M_JER,Rumex obtusifolius,0.5,restored,dih
M_JER,Senecio vernalis,2.5,restored,dih
M_JER,Symphytum officinale agg.,0.625,restored,dih
M_JER,Taraxacum sect. Ruderalia,6,restored,dih
M_JER,Trifolium arvense,0.25,restored,dih
M_JER,Trifolium dubium agg.,3.65,restored,dih
M_JER,Tripleurospermum maritimum agg.,0.625,restored,dih
M_JER,Valerianella locusta,12.5,restored,dih
M_JER,Veronica arvensis,0.625,restored,dih
M_JER,Vicia sativa agg.,0.275,restored,dih
M_JER,Viola tricolor agg.,0.125,restored,dih
M_KAL,Achillea millefolium agg.,0.15,positive,NA
M_KAL,Agrimonia eupatoria,3.75,positive,NA
M_KAL,Arrhenatherum elatius,0.5,positive,NA
M_KAL,Bromus erectus,24.75,positive,NA
M_KAL,Bromus sterilis,0.025,positive,NA
M_KAL,Centaurea scabiosa,2.025,positive,NA
M_KAL,Cerastium,0.05,positive,NA
M_KAL,Cirsium vulgare,0.025,positive,NA
M_KAL,Convolvulus arvensis,0.125,positive,NA
M_KAL,Dactylis glomerata agg.,0.55,positive,NA
M_KAL,Daucus carota,0.15,positive,NA
M_KAL,Falcaria vulgaris,1.625,positive,NA
M_KAL,Festuca ovina agg.,15,positive,NA
M_KAL,Festuca pratensis s. str.,0.125,positive,NA
M_KAL,Fragaria viridis,5,positive,NA
M_KAL,Galium mollugo agg.,0.25,positive,NA
M_KAL,Galium verum agg.,1.125,positive,NA
M_KAL,Helianthemum nummularium s. l.,0.125,positive,NA
M_KAL,Inula hirta,0.025,positive,NA
M_KAL,Lathyrus pratensis,0.05,positive,NA
M_KAL,Lolium perenne,0.5,positive,NA
M_KAL,Lotus corniculatus agg.,1.175,positive,NA
M_KAL,Medicago lupulina,0.25,positive,NA
M_KAL,Microthlaspi perfoliatum,0.025,positive,NA
M_KAL,Ononis spinosa agg.,5,positive,NA
M_KAL,Poa pratensis agg.,2.125,positive,NA
M_KAL,Prunus mahaleb,0.025,positive,NA
M_KAL,Ranunculus bulbosus,0.55,positive,NA
M_KAL,Rubus sect. Rubus,0.125,positive,NA
M_KAL,Salvia pratensis,2.5,positive,NA
M_KAL,Trifolium campestre,1,positive,NA
M_KAL,Trifolium pratense,0.025,positive,NA
M_KAL,Trisetum flavescens,0.525,positive,NA
M_KAL,Veronica arvensis,0.15,positive,NA
M_KAL,Vicia hirsuta,2.625,positive,NA
M_KAL,Vicia sativa agg.,1.25,positive,NA
M_KAL,Viola hirta,0.125,positive,NA
M_KAP,Achillea millefolium agg.,0.5,negative,NA
M_KAP,Alopecurus pratensis,6.5,negative,NA
M_KAP,Carex praecox agg.,1,negative,NA
M_KAP,Cerastium fontanum agg.,0.125,negative,NA
M_KAP,Cirsium arvense,0.75,negative,NA
M_KAP,Draba verna agg.,0.025,negative,NA
M_KAP,Elymus repens s. str.,62.5,negative,NA
M_KAP,Euphorbia esula agg.,3,negative,NA
M_KAP,Ficaria verna s. l.,0.275,negative,NA
M_KAP,Galium verum agg.,3.125,negative,NA
M_KAP,Glechoma hederacea,0.125,negative,NA
M_KAP,Ornithogalum umbellatum agg.,0.025,negative,NA
M_KAP,Phalaris arundinacea,0.5,negative,NA
M_KAP,Poa pratensis agg.,10.5,negative,NA
M_KAP,Potentilla reptans,2.5,negative,NA
M_KAP,Rumex acetosa,5.5,negative,NA
M_KAP,Symphytum officinale agg.,0.125,negative,NA
M_KAP,Urtica dioica s. l.,0.5,negative,NA
M_KAP,Veronica arvensis,0.15,negative,NA
M_KAP,Vicia cracca agg.,5.275,negative,NA
M_KIF,Achillea millefolium agg.,0.025,negative,NA
M_KIF,Agrimonia eupatoria,2.875,negative,NA
M_KIF,Arrhenatherum elatius,5,negative,NA
M_KIF,Brachypodium pinnatum agg.,5.5,negative,NA
M_KIF,Bromus erectus,19.5,negative,NA
M_KIF,Bromus hordeaceus agg.,0.025,negative,NA
M_KIF,Buglossoides arvensis s. str.,0.125,negative,NA
M_KIF,Carduus acanthoides,0.025,negative,NA
M_KIF,Centaurea jacea agg.,0.125,negative,NA
M_KIF,Centaurea paniculata agg.,0.5,negative,NA
M_KIF,Cirsium acaulon,0.5,negative,NA
M_KIF,Cirsium arvense,0.5,negative,NA
M_KIF,Dactylis glomerata agg.,0.625,negative,NA
M_KIF,Dianthus carthusianorum agg.,0.125,negative,NA
M_KIF,Eryngium campestre,1.525,negative,NA
M_KIF,Erysimum crepidifolium,0.5,negative,NA
M_KIF,Euphorbia cyparissias,0.625,negative,NA
M_KIF,Falcaria vulgaris,0.25,negative,NA
M_KIF,Festuca ovina agg.,16.375,negative,NA
M_KIF,Fraxinus excelsior,1.25,negative,NA
M_KIF,Galium verum agg.,0.25,negative,NA
M_KIF,Hypericum perforatum,2.625,negative,NA
M_KIF,Knautia arvensis agg.,0.125,negative,NA
M_KIF,Linum catharticum,0.125,negative,NA
M_KIF,Lotus corniculatus agg.,0.025,negative,NA
M_KIF,Mahonia aquifolium,0.125,negative,NA
M_KIF,Medicago sativa agg.,0.125,negative,NA
M_KIF,Poa pratensis agg.,0.75,negative,NA
M_KIF,Prunus spinosa agg.,0.5,negative,NA
M_KIF,Rosa,0.5,negative,NA
M_KIF,Rosa rubiginosa agg.,0.5,negative,NA
